266
47.1986000000000	-0.669400000000000	82.4640000000000
47.2010000000000	12.8824000000000	48.9718000000000
46.5452000000000	0.730782000000000	155.394000000000
47.2010000000000	-12.8824000000000	168.230000000000
46.3953000000000	-6.25849000000000	133.649000000000
42.6102000000000	-5.07800000000000	141.472000000000
38.1787000000000	-3.71949000000000	149.979000000000
42.0157000000000	2.75550000000000	152.004000000000
43.2660000000000	-1.29292000000000	140.460000000000
37.0766000000000	-1.00336000000000	142.178000000000
20.1715000000000	1.38661000000000	150.691000000000
5.72446000000000	-5.89310000000000	141.388000000000
5.29030000000000	-4.13820000000000	139.776000000000
12.7704000000000	0.553580000000000	142.153000000000
8.12695000000000	0.00936900000000000	141.186000000000
5.08737000000000	4.25352000000000	139.682000000000
5.43402000000000	6.04300000000000	141.294000000000
5.08737000000000	4.25352000000000	153.408000000000
3.96847000000000	0.0295740000000000	154.591000000000
2.16415000000000	-10.9515000000000	153.884000000000
2.70555000000000	-8.06485000000000	139.688000000000
-3.52335000000000	27.5373000000000	146.568000000000
2.07992000000000	8.56326000000000	139.420000000000
2.90703000000000	4.11695000000000	137.547000000000
43.2379000000000	5.74528000000000	150.668000000000
44.5777000000000	-1.38661000000000	153.286000000000
46.8356000000000	-6.58641000000000	150.026000000000
12.1984000000000	-3.83192000000000	142.952000000000
6.43650000000000	-5.54645000000000	152.049000000000
2.32351000000000	8.37588000000000	153.539000000000
6.19291000000000	5.66824000000000	152.171000000000
7.53364000000000	5.64632000000000	149.448000000000
12.3671000000000	0.346653000000000	151
12.4889000000000	3.78507000000000	150.297000000000
2.89502000000000	-7.94491000000000	153.342000000000
1.62084000000000	0.00936900000000000	163.630000000000
-11.6457000000000	23.8816000000000	118.462000000000
-53.5907000000000	34.1687000000000	106.085000000000
-27.5636000000000	45.4677000000000	130.032000000000
-45.3741000000000	50.6207000000000	131.391000000000
-50.3022000000000	53.4127000000000	146.550000000000
-78.3998000000000	45.4677000000000	146.550000000000
-87.0848000000000	28.0976000000000	119.829000000000
-58.9778000000000	45.4677000000000	119.829000000000
-63.1939000000000	50.6207000000000	137.181000000000
-76.0856000000000	41.7295000000000	165.288000000000
-89.8018000000000	34.1687000000000	155.919000000000
-23.8441000000000	34.1687000000000	177.346000000000
-53.5907000000000	34.1687000000000	187.015000000000
-27.5636000000000	45.4677000000000	163.067000000000
-58.9778000000000	45.4677000000000	173.270000000000
